r,l,t
57.377047538757324,4500,18.264374494552612
57.377047538757324,4500,36.70647144317627
0.0,4500,55.019856214523315
351.63933420181274,3387,69.20138216018677
57.377047538757324,4500,87.61806726455688
418.85244703292847,3444,102.01298880577087
57.377047538757324,4500,120.51808142662048
2918.852375984192,1949,128.21203136444092
54.918031215667725,4500,146.641925573349
3063.1146669387817,1621,153.30531430244446
42.62294960021973,4500,171.80560398101807
645.9016208648682,4500,190.13663411140442
318.0327777862549,3665,205.16856384277344
3039.344175338745,1885,212.81165766716003
0.0,4500,231.2041459083557
430.32785654067993,4481,249.53452610969543
46.72131013870239,4500,267.9804322719574
0.0,4500,286.3875823020935
81.96721076965332,4500,304.58676862716675
31.967212200164795,4500,323.1166834831238
413.93441438674927,3950,339.35266160964966
57.377047538757324,4500,357.7911913394928
0.0,4500,375.5960330963135
34.426228523254395,4500,394.36581230163574
18.852458477020264,4500,412.77928352355957
0.0,4500,431.093382358551
31.14754009246826,4500,449.5445065498352
0.0,4500,467.4720025062561
304.91802406311035,2822,479.18178153038025
0.0,4500,497.6490104198456
22.95081901550293,4500,516.0283875465393
0.0,4500,534.1507549285889
403.27867698669434,213,535.0380084514618
403.27867698669434,213,535.9420115947723
300.8196635246277,2113,544.4787237644196
57.377047538757324,4500,562.9018659591675
316.3934335708618,201,563.7486259937286
109.83606243133545,4500,582.1094653606415
0.0,4500,600.0698335170746
406.55736541748047,3989,616.4279925823212
3315.573675632477,4500,634.2037963867188
57.37704658508301,4500,652.6311709880829
0.0,4500,670.8546049594879
3481.147442340851,4500,689.0525186061859
0.0,4500,707.6568484306335
0.0,4500,726.092583656311
320.4917941093445,360,727.5366659164429
299.1803193092346,1036,731.8586685657501
40.98360538482666,4500,750.2607345581055
32.78688430786133,4500,768.8092710971832
49.999998569488525,4500,787.2494387626648
299.1803193092346,487,789.279589176178
725.4098153114319,4500,807.1817307472229
83.60655498504639,4500,825.699636220932
725.4098153114319,4500,843.4835786819458
29.508195877075195,4500,861.9643352031708
1433.6065168380737,558,864.2189619541168
57.377047538757324,4500,882.7546017169952
381.9672021865845,3178,895.9614443778992
429.5081844329834,1925,903.8468616008759
299.1803193092346,1975,911.8494844436646
187.7049126625061,4500,930.1131207942963
403.27867698669434,212,930.9784388542175
56.55737543106079,4500,949.5380976200104
31.14754009246826,4500,967.9579708576202
0.0,4500,985.7778882980347
57.377047538757324,4500,1004.3226451873779
1433.6065163612366,826,1007.6906809806824
0.0,4500,1025.5751061439514
49.999998569488525,4500,1044.1201243400574
3.278688430786133,4500,1062.0781164169312
27.86885166168213,4500,1080.263256072998
0.0,4500,1098.0740492343903
0.0,4500,1116.1193809509277
725.4098153114319,4500,1134.040535211563
57.377047538757324,4500,1152.5657439231873
403.27867698669434,212,1153.4336698055267
0.0,4500,1171.3205392360687
23.770491123199463,4500,1189.5615656375885
